Timestamp,Power (kW),Temp (C°)
02-02-10 3:00,151.5,10
02-02-10 3:15,152.2,10
02-02-10 3:30,145.1,10
02-02-10 3:45,153.6,10
02-02-10 4:00,155.8,10
02-02-10 4:15,150.5,8.9
02-02-10 4:30,152.7,8.9
02-02-10 4:45,150.1,8.9
02-02-10 5:00,150.8,8.9
02-02-10 5:15,153.7,8.9
02-02-10 5:30,150,8.9
02-02-10 5:45,156.7,8.9
02-02-10 6:00,157.3,8.9
02-02-10 6:15,166.1,8.9
02-02-10 6:30,180.4,8.9
02-02-10 6:45,176.7,8.9
02-02-10 7:00,182.7,8.9
02-02-10 7:15,183.1,8.3
02-02-10 7:30,175.2,8.3
02-02-10 7:45,170.6,8.3
02-02-10 8:00,172.9,8.3
02-02-10 8:15,254.5,8.9
02-02-10 8:30,254.9,8.9
02-02-10 8:45,246.6,8.9
02-02-10 9:00,252.9,8.9
02-02-10 9:15,250.2,9.4
02-02-10 9:30,240.7,9.4
02-02-10 9:45,249.2,9.4
02-02-10 10:00,250.4,9.4
02-02-10 10:15,244.5,11.1
02-02-10 10:30,251.2,11.1
02-02-10 10:45,254.3,11.1
02-02-10 11:00,253.1,11.1
02-02-10 11:15,252.7,11.7
02-02-10 11:30,249.2,11.7
02-02-10 11:45,252.7,11.7
02-02-10 12:00,254.2,11.7
02-02-10 12:15,251.7,13.3
02-02-10 12:30,259.6,13.3
02-02-10 12:45,259.3,13.3
02-02-10 13:00,259.4,13.3
02-02-10 13:15,252.4,13.3
02-02-10 13:30,257.4,13.3
02-02-10 13:45,253.5,13.3
02-02-10 14:00,251.8,13.3
02-02-10 14:15,259.3,14.4
02-02-10 14:30,253.2,14.4
02-02-10 14:45,259.9,14.4
02-02-10 15:00,256,14.4
02-02-10 15:15,251.4,13.9
02-02-10 15:30,249.5,13.9
02-02-10 15:45,253.6,13.9
02-02-10 16:00,252.6,13.9
02-02-10 16:15,257.6,14.4
02-02-10 16:30,255.6,14.4
02-02-10 16:45,247.9,14.4
02-02-10 17:00,251.6,14.4
02-02-10 17:15,254.4,13.3
02-02-10 17:30,266.6,13.3
02-02-10 17:45,303.4,13.3
02-02-10 18:00,305.1,13.3
02-02-10 18:15,295.8,12.8
02-02-10 18:30,297.1,12.8
02-02-10 18:45,292.5,12.8
02-02-10 19:00,301.8,12.8
02-02-10 19:15,306.2,12.2
02-02-10 19:30,300.4,12.2
02-02-10 19:45,293.2,12.2
02-02-10 20:00,293.6,12.2
02-02-10 20:15,290.8,12.2
02-02-10 20:30,293.2,12.2
02-02-10 20:45,290.3,12.2
02-02-10 21:00,289.3,12.2
02-02-10 21:15,290.6,11.7
02-02-10 21:30,289.1,11.7
02-02-10 21:45,288.4,11.7
02-02-10 22:00,282,11.7
02-02-10 22:15,278.2,10
02-02-10 22:30,277.7,10
02-02-10 22:45,283.4,10
02-02-10 23:00,285,10
02-02-10 23:15,200.4,10
02-02-10 23:30,198.8,10
02-02-10 23:45,156.8,10
02-03-10 0:00,156.9,10
02-03-10 0:15,156.9,9.4
02-03-10 0:30,155.6,9.4
02-03-10 0:45,157,9.4
02-03-10 1:00,157.7,9.4
02-03-10 1:15,152.7,8.9
02-03-10 1:30,145.4,8.9
02-03-10 1:45,159.6,8.9
02-03-10 2:00,159.6,8.9
02-03-10 2:15,155.8,8.9
02-03-10 2:30,156.3,8.9
02-03-10 2:45,152.6,8.9
02-03-10 3:00,154.1,8.9
02-03-10 3:15,147.2,8.3
02-03-10 3:30,149.2,8.3
02-03-10 3:45,153.9,8.3
02-03-10 4:00,155.1,8.3
02-03-10 4:15,155.8,7.8
02-03-10 4:30,155.6,7.8
02-03-10 4:45,160.8,7.8
02-03-10 5:00,164,7.8
02-03-10 5:15,159.8,7.2
02-03-10 5:30,161.1,7.2
02-03-10 5:45,166.4,7.2
02-03-10 6:00,170,7.2
02-03-10 6:15,168.4,6.1
02-03-10 6:30,179.4,6.1
02-03-10 6:45,191,6.1
02-03-10 7:00,184,6.1
02-03-10 7:15,189.6,7.2
02-03-10 7:30,183.8,7.2
02-03-10 7:45,177.6,7.2
02-03-10 8:00,181.4,7.2
02-03-10 8:15,256.9,7.8
02-03-10 8:30,251.7,7.8
02-03-10 8:45,252.2,7.8
02-03-10 9:00,249.4,7.8
02-03-10 9:15,254.4,10
02-03-10 9:30,252.6,10
02-03-10 9:45,252.1,10
02-03-10 10:00,257.5,10
02-03-10 10:15,250.9,12.2
02-03-10 10:30,246.1,12.2
02-03-10 10:45,249,12.2
02-03-10 11:00,245.1,12.2
02-03-10 11:15,253.2,15
02-03-10 11:30,250.8,15
02-03-10 11:45,247.8,15
02-03-10 12:00,254,15
02-03-10 12:15,252.2,15
02-03-10 12:30,251.3,15
02-03-10 12:45,254.3,15
02-03-10 13:00,249.3,15
02-03-10 13:15,250.4,16.1
02-03-10 13:30,254.8,16.1
02-03-10 13:45,248.9,16.1
02-03-10 14:00,255.6,16.1
02-03-10 14:15,256.9,16.1
02-03-10 14:30,262.2,16.1
02-03-10 14:45,252.9,16.1
02-03-10 15:00,250.3,16.1
02-03-10 15:15,253.1,15.6
02-03-10 15:30,253.8,15.6
02-03-10 15:45,259,15.6
02-03-10 16:00,254.1,15.6
02-03-10 16:15,253.6,14.4
02-03-10 16:30,253.5,14.4
02-03-10 16:45,253.9,14.4
02-03-10 17:00,248.5,14.4
02-03-10 17:15,248.8,13.9
02-03-10 17:30,259.6,13.9
02-03-10 17:45,303.8,13.9
02-03-10 18:00,298.9,13.9
02-03-10 18:15,300.5,13.3
02-03-10 18:30,298,13.3
02-03-10 18:45,291.2,13.3
02-03-10 19:00,294.8,13.3
02-03-10 19:15,302,12.8
02-03-10 19:30,293.3,12.8
02-03-10 19:45,300.1,12.8
02-03-10 20:00,295.8,12.8
02-03-10 20:15,294.4,12.8
02-03-10 20:30,294.4,12.8
02-03-10 20:45,295.7,12.8
02-03-10 21:00,288.2,12.8
02-03-10 21:15,294.8,12.2
02-03-10 21:30,295,12.2
02-03-10 21:45,293.7,12.2
02-03-10 22:00,289.6,12.2
02-03-10 22:15,280.2,11.7
02-03-10 22:30,278.2,11.7
02-03-10 22:45,284,11.7
02-03-10 23:00,287,11.7
02-03-10 23:15,198.7,11.1
02-03-10 23:30,201.7,11.1
02-03-10 23:45,161.1,11.1
02-04-10 0:00,155.5,11.1
02-04-10 0:15,161.5,10.6
02-04-10 0:30,150.4,10.6
02-04-10 0:45,154.8,10.6
02-04-10 1:00,157.1,10.6
02-04-10 1:15,161.8,9.4
02-04-10 1:30,147.2,9.4
02-04-10 1:45,159.9,9.4
02-04-10 2:00,159.1,9.4
02-04-10 2:15,156.1,10
02-04-10 2:30,159.5,10
02-04-10 2:45,155.8,10
02-04-10 3:00,158,10
02-04-10 3:15,152.6,9.4
02-04-10 3:30,150.9,9.4
02-04-10 3:45,155.8,9.4
02-04-10 4:00,156.8,9.4
02-04-10 4:15,152.2,10
02-04-10 4:30,157.4,10
02-04-10 4:45,157,10
02-04-10 5:00,160.6,10
02-04-10 5:15,157.7,10
02-04-10 5:30,156.6,10
02-04-10 5:45,160.9,10
02-04-10 6:00,159.3,10
02-04-10 6:15,165.8,10.6
02-04-10 6:30,172.1,10.6
02-04-10 6:45,165,10.6
02-04-10 7:00,164.4,10.6
02-04-10 7:15,170.6,11.1
02-04-10 7:30,168,11.1
02-04-10 7:45,177.1,11.1
02-04-10 8:00,173.4,11.1
02-04-10 8:15,257,12.2
02-04-10 8:30,259.2,12.2
02-04-10 8:45,250.2,12.2
02-04-10 9:00,256.3,12.2
02-04-10 9:15,264.9,12.2
02-04-10 9:30,259,12.2
02-04-10 9:45,257,12.2
02-04-10 10:00,262.5,12.2
02-04-10 10:15,256.1,12.8
02-04-10 10:30,254.5,12.8
02-04-10 10:45,255.4,12.8
02-04-10 11:00,256.9,12.8
02-04-10 11:15,260.7,13.3
02-04-10 11:30,254.1,13.3
02-04-10 11:45,256.2,13.3
02-04-10 12:00,253.1,13.3
02-04-10 12:15,256.8,14.4
02-04-10 12:30,255.7,14.4
02-04-10 12:45,257.3,14.4
02-04-10 13:00,257.2,14.4
02-04-10 13:15,255.4,15.6
02-04-10 13:30,255.8,15.6
02-04-10 13:45,259.6,15.6
02-04-10 14:00,253.3,15.6
02-04-10 14:15,260.5,14.4
02-04-10 14:30,264.6,14.4
02-04-10 14:45,263.8,14.4
02-04-10 15:00,260.8,14.4
02-04-10 15:15,259,15.6
02-04-10 15:30,256.9,15.6
02-04-10 15:45,253,15.6
02-04-10 16:00,249.3,15.6
02-04-10 16:15,248,13.9
02-04-10 16:30,254,13.9
02-04-10 16:45,250.7,13.9
02-04-10 17:00,242.1,13.9
02-04-10 17:15,250.6,13.3
02-04-10 17:30,259.6,13.3
02-04-10 17:45,301.7,13.3
02-04-10 18:00,308.1,13.3
02-04-10 18:15,303,13.3
02-04-10 18:30,294.9,13.3
02-04-10 18:45,302.5,13.3
02-04-10 19:00,300.2,13.3
02-04-10 19:15,302.4,12.2
02-04-10 19:30,302.7,12.2
02-04-10 19:45,305.1,12.2
02-04-10 20:00,298.3,12.2
02-04-10 20:15,299.9,11.7
02-04-10 20:30,300.5,11.7
02-04-10 20:45,297.2,11.7
02-04-10 21:00,290.4,11.7
02-04-10 21:15,287.2,11.7
02-04-10 21:30,290.2,11.7
02-04-10 21:45,279.5,11.7
02-04-10 22:00,282.5,11.7
02-04-10 22:15,283.2,11.7
02-04-10 22:30,285.9,11.7
02-04-10 22:45,283.2,11.7
02-04-10 23:00,286,11.7
02-04-10 23:15,198.8,11.7
02-04-10 23:30,196.6,11.7
02-04-10 23:45,157.8,11.7
02-05-10 0:00,159.4,11.7
02-05-10 0:15,156.3,11.7
02-05-10 0:30,151.3,11.7
02-05-10 0:45,158.9,11.7
02-05-10 1:00,171.1,11.7
02-05-10 1:15,162.9,11.1
02-05-10 1:30,154.3,11.1
02-05-10 1:45,157.3,11.1
02-05-10 2:00,154.8,11.1
02-05-10 2:15,154.6,11.7
02-05-10 2:30,153.4,11.7
02-05-10 2:45,156.6,11.7
02-05-10 3:00,154.9,11.7
02-05-10 3:15,150.1,11.1
02-05-10 3:30,149.4,11.1
02-05-10 3:45,159.5,11.1
02-05-10 4:00,156.6,11.1
02-05-10 4:15,156.9,10
02-05-10 4:30,158.5,10
02-05-10 4:45,158,10
02-05-10 5:00,160.4,10
02-05-10 5:15,155.7,11.1
02-05-10 5:30,161.4,11.1
02-05-10 5:45,164.2,11.1
02-05-10 6:00,167.3,11.1
02-05-10 6:15,165.6,10.6
02-05-10 6:30,166.4,10.6
02-05-10 6:45,164.1,10.6
02-05-10 7:00,166,10.6
02-05-10 7:15,166.2,10.6
02-05-10 7:30,156.9,10.6
02-05-10 7:45,180,10.6
02-05-10 8:00,175.9,10.6
02-05-10 8:15,259.7,10.6
02-05-10 8:30,256.3,10.6
02-05-10 8:45,253.1,10.6
02-05-10 9:00,250.6,10.6
02-05-10 9:15,258.3,12.2
02-05-10 9:30,251.6,12.2
02-05-10 9:45,253.6,12.2
02-05-10 10:00,258.3,12.2
02-05-10 10:15,251.4,14.4
02-05-10 10:30,258.5,14.4
02-05-10 10:45,297.4,14.4
02-05-10 11:00,267.4,14.4
02-05-10 11:15,262.2,15
02-05-10 11:30,259.4,15
02-05-10 11:45,252.9,15
02-05-10 12:00,255.6,15
02-05-10 12:15,254.2,16.7
02-05-10 12:30,266.3,16.7
02-05-10 12:45,263.7,16.7
02-05-10 13:00,257.1,16.7
02-05-10 13:15,261.3,17.2
02-05-10 13:30,255.3,17.2
02-05-10 13:45,262,17.2
02-05-10 14:00,262.6,17.2
02-05-10 14:15,260.5,17.8
02-05-10 14:30,262.7,17.8
02-05-10 14:45,257.4,17.8
02-05-10 15:00,255.3,17.8
02-05-10 15:15,258,17.2
02-05-10 15:30,259.7,17.2
02-05-10 15:45,260.6,17.2
02-05-10 16:00,257.9,17.2
02-05-10 16:15,260.9,16.7
02-05-10 16:30,256.5,16.7
02-05-10 16:45,255.8,16.7
02-05-10 17:00,251.3,16.7
02-05-10 17:15,263,15
02-05-10 17:30,264.2,15
02-05-10 17:45,313.6,15
02-05-10 18:00,307.5,15
02-05-10 18:15,309.2,14.4
02-05-10 18:30,302.3,14.4
02-05-10 18:45,300,14.4
02-05-10 19:00,301.8,14.4
02-05-10 19:15,309.3,13.9
02-05-10 19:30,300.6,13.9
02-05-10 19:45,303,13.9
02-05-10 20:00,302.4,13.9
02-05-10 20:15,299.5,13.9
02-05-10 20:30,298.3,13.9
02-05-10 20:45,296.5,13.9
02-05-10 21:00,301.4,13.9
02-05-10 21:15,299.1,13.9
02-05-10 21:30,292.4,13.9
02-05-10 21:45,289.8,13.9
02-05-10 22:00,286.8,13.9
02-05-10 22:15,288.8,13.9
02-05-10 22:30,282.6,13.9
02-05-10 22:45,281.2,13.9
02-05-10 23:00,281.4,13.9
02-05-10 23:15,196.3,13.3
02-05-10 23:30,197.7,13.3
02-05-10 23:45,162.1,13.3
02-06-10 0:00,155.2,13.3
02-06-10 0:15,152.8,12.8
02-06-10 0:30,147,12.8
02-06-10 0:45,157.3,12.8
02-06-10 1:00,162.1,12.8
02-06-10 1:15,163.9,12.8
02-06-10 1:30,151.8,12.8
02-06-10 1:45,153.5,12.8
02-06-10 2:00,152.6,12.8
02-06-10 2:15,148.8,13.3
02-06-10 2:30,158.4,13.3
02-06-10 2:45,149.1,13.3
02-06-10 3:00,145.4,13.3
02-06-10 3:15,146.4,12.2
02-06-10 3:30,147.7,12.2
02-06-10 3:45,143.6,12.2
02-06-10 4:00,143.5,12.2
02-06-10 4:15,139.6,10
02-06-10 4:30,148.1,10
02-06-10 4:45,146,10
02-06-10 5:00,145.8,10
02-06-10 5:15,148.6,10
02-06-10 5:30,149.7,10
02-06-10 5:45,152.5,10
02-06-10 6:00,147.2,10
02-06-10 6:15,152.2,10
02-06-10 6:30,169.4,10
02-06-10 6:45,171.6,10
02-06-10 7:00,175.8,10
02-06-10 7:15,175.4,10
02-06-10 7:30,164.2,10
02-06-10 7:45,162.9,10
02-06-10 8:00,169.3,10
02-06-10 8:15,246.7,10
02-06-10 8:30,252.8,10
02-06-10 8:45,243.5,10
02-06-10 9:00,244.1,10
02-06-10 9:15,244.6,10.6
02-06-10 9:30,242.3,10.6
02-06-10 9:45,247.2,10.6
02-06-10 10:00,247,10.6
02-06-10 10:15,248.3,11.1
02-06-10 10:30,253.9,11.1
02-06-10 10:45,247.3,11.1
02-06-10 11:00,252.1,11.1
02-06-10 11:15,252.7,12.2
02-06-10 11:30,254,12.2
02-06-10 11:45,251.8,12.2
02-06-10 12:00,251.4,12.2
02-06-10 12:15,249.4,13.3
02-06-10 12:30,271.7,13.3
02-06-10 12:45,286.2,13.3
02-06-10 13:00,259.1,13.3
02-06-10 13:15,282.3,12.8
02-06-10 13:30,277.2,12.8
02-06-10 13:45,257.6,12.8
02-06-10 14:00,255,12.8
02-06-10 14:15,256.8,13.9
02-06-10 14:30,252.4,13.9
02-06-10 14:45,261.1,13.9
02-06-10 15:00,254.7,13.9
02-06-10 15:15,253.2,14.4
02-06-10 15:30,249.7,14.4
02-06-10 15:45,245.3,14.4
02-06-10 16:00,252.7,14.4
02-06-10 16:15,256.1,13.3
02-06-10 16:30,249.6,13.3
02-06-10 16:45,253.2,13.3
02-06-10 17:00,252.5,13.3
02-06-10 17:15,253.9,12.8
02-06-10 17:30,261.2,12.8
02-06-10 17:45,305.9,12.8
02-06-10 18:00,302.6,12.8
02-06-10 18:15,300.2,12.2
02-06-10 18:30,303,12.2
02-06-10 18:45,299.2,12.2
02-06-10 19:00,303.8,12.2
02-06-10 19:15,304.1,11.1
02-06-10 19:30,300.5,11.1
02-06-10 19:45,299.3,11.1
02-06-10 20:00,300.2,11.1
02-06-10 20:15,298.6,10.6
02-06-10 20:30,299.3,10.6
02-06-10 20:45,297,10.6
02-06-10 21:00,296.5,10.6
02-06-10 21:15,294.4,10.6
02-06-10 21:30,288.3,10.6
02-06-10 21:45,289.3,10.6
02-06-10 22:00,288.9,10.6
02-06-10 22:15,283.9,10
02-06-10 22:30,282.5,10
02-06-10 22:45,278.6,10
02-06-10 23:00,277.5,10
02-06-10 23:15,190.3,9.4
02-06-10 23:30,187.9,9.4
02-06-10 23:45,156.2,9.4
02-07-10 0:00,150.2,9.4
02-07-10 0:15,147.6,9.4
02-07-10 0:30,144.3,9.4
02-07-10 0:45,152.8,9.4
02-07-10 1:00,157.8,9.4
02-07-10 1:15,158.2,10
02-07-10 1:30,143.8,10
02-07-10 1:45,149.2,10
02-07-10 2:00,151.2,10
02-07-10 2:15,149.5,10
02-07-10 2:30,153.2,10
02-07-10 2:45,148.5,10
02-07-10 3:00,149.8,10
02-07-10 3:15,146.7,10.6
02-07-10 3:30,149.1,10.6
02-07-10 3:45,149.7,10.6
02-07-10 4:00,149.5,10.6
02-07-10 4:15,140.8,11.1
02-07-10 4:30,141.9,11.1
02-07-10 4:45,143.6,11.1
02-07-10 5:00,141.2,11.1
02-07-10 5:15,144,11.1
02-07-10 5:30,147.2,11.1
02-07-10 5:45,149.7,11.1
02-07-10 6:00,149.6,11.1
02-07-10 6:15,152.5,10
02-07-10 6:30,157.5,10
02-07-10 6:45,157.2,10
02-07-10 7:00,159.8,10
02-07-10 7:15,160.3,10
02-07-10 7:30,149.1,10
02-07-10 7:45,164.1,10
02-07-10 8:00,166.2,10
02-07-10 8:15,246.2,10
02-07-10 8:30,245.5,10
02-07-10 8:45,241.4,10
02-07-10 9:00,241.3,10
02-07-10 9:15,249.6,11.1
02-07-10 9:30,246.5,11.1
02-07-10 9:45,248.7,11.1
02-07-10 10:00,247.7,11.1
02-07-10 10:15,242.3,12.2
02-07-10 10:30,243,12.2
02-07-10 10:45,241.7,12.2
02-07-10 11:00,248.6,12.2
02-07-10 11:15,247.3,12.8
02-07-10 11:30,242.1,12.8
02-07-10 11:45,248.1,12.8
02-07-10 12:00,244.6,12.8
02-07-10 12:15,249.6,13.3
02-07-10 12:30,250,13.3
02-07-10 12:45,252.2,13.3
02-07-10 13:00,250.7,13.3
02-07-10 13:15,251.2,13.3
02-07-10 13:30,256.1,13.3
02-07-10 13:45,254,13.3
02-07-10 14:00,251.8,13.3
02-07-10 14:15,251.5,13.9
02-07-10 14:30,253.5,13.9
02-07-10 14:45,250.6,13.9
02-07-10 15:00,252.8,13.9
02-07-10 15:15,252.5,13.9
02-07-10 15:30,246.8,13.9
02-07-10 15:45,252.7,13.9
02-07-10 16:00,248.6,13.9
02-07-10 16:15,246.2,13.3
02-07-10 16:30,250.1,13.3
02-07-10 16:45,249.6,13.3
02-07-10 17:00,245,13.3
02-07-10 17:15,248.2,13.9
02-07-10 17:30,252.1,13.9
02-07-10 17:45,300.5,13.9
02-07-10 18:00,301.2,13.9
02-07-10 18:15,304.6,12.2
02-07-10 18:30,301.8,12.2
02-07-10 18:45,299.4,12.2
02-07-10 19:00,296.4,12.2
02-07-10 19:15,302.8,11.1
02-07-10 19:30,298.5,11.1
02-07-10 19:45,295.7,11.1
02-07-10 20:00,299.3,11.1
02-07-10 20:15,295.4,10.6
02-07-10 20:30,289.8,10.6
02-07-10 20:45,288.9,10.6
02-07-10 21:00,289.4,10.6
02-07-10 21:15,276.7,9.4
02-07-10 21:30,277.5,9.4
02-07-10 21:45,280.4,9.4
02-07-10 22:00,279.4,9.4
02-07-10 22:15,194.1,8.3
02-07-10 22:30,185.9,8.3
02-07-10 22:45,148,8.3
02-07-10 23:00,147.2,8.3
02-07-10 23:15,154.9,8.3
02-07-10 23:30,156.9,8.3
02-07-10 23:45,159,8.3
02-08-10 0:00,154.2,8.3
02-08-10 0:15,159.2,8.3
02-08-10 0:30,153.5,8.3
02-08-10 0:45,157.6,8.3
02-08-10 1:00,161.5,8.3
02-08-10 1:15,162.4,7.2
02-08-10 1:30,146.5,7.2
02-08-10 1:45,157.7,7.2
02-08-10 2:00,156.7,7.2
02-08-10 2:15,151.4,7.8
02-08-10 2:30,159.4,7.8
02-08-10 2:45,158.1,7.8
02-08-10 3:00,154.6,7.8
02-08-10 3:15,149.3,8.9
02-08-10 3:30,150.5,8.9
02-08-10 3:45,158.4,8.9
02-08-10 4:00,152.1,8.9
02-08-10 4:15,156,9.4
02-08-10 4:30,155.9,9.4
02-08-10 4:45,161.7,9.4
02-08-10 5:00,162.6,9.4
02-08-10 5:15,161.2,10
02-08-10 5:30,161,10
02-08-10 5:45,162.3,10
02-08-10 6:00,165.5,10
02-08-10 6:15,163.7,10.6
02-08-10 6:30,182.5,10.6
02-08-10 6:45,191.1,10.6
02-08-10 7:00,182.5,10.6
02-08-10 7:15,183.3,10.6
02-08-10 7:30,166.3,10.6
02-08-10 7:45,166.9,10.6
02-08-10 8:00,171.4,10.6
02-08-10 8:15,252.9,10.6
02-08-10 8:30,255.7,10.6
02-08-10 8:45,249,10.6
02-08-10 9:00,251,10.6
02-08-10 9:15,252.9,11.7
02-08-10 9:30,251.3,11.7
02-08-10 9:45,251.2,11.7
02-08-10 10:00,248.7,11.7
02-08-10 10:15,253.2,12.2
02-08-10 10:30,251.1,12.2
02-08-10 10:45,253.2,12.2
02-08-10 11:00,255,12.2
02-08-10 11:15,253.8,11.7
02-08-10 11:30,250.6,11.7
02-08-10 11:45,250.7,11.7
02-08-10 12:00,249.2,11.7
02-08-10 12:15,252.5,12.2
02-08-10 12:30,258.9,12.2
02-08-10 12:45,258.7,12.2
02-08-10 13:00,255,12.2
02-08-10 13:15,253,12.8
02-08-10 13:30,255.1,12.8
02-08-10 13:45,251.8,12.8
02-08-10 14:00,253.3,12.8
02-08-10 14:15,256.3,12.8
02-08-10 14:30,256.5,12.8
02-08-10 14:45,257.1,12.8
02-08-10 15:00,248.7,12.8
02-08-10 15:15,250.6,13.3
02-08-10 15:30,247.3,13.3
02-08-10 15:45,249.7,13.3
02-08-10 16:00,248.3,13.3
02-08-10 16:15,246.7,13.3
02-08-10 16:30,248.5,13.3
02-08-10 16:45,250.1,13.3
02-08-10 17:00,241.8,13.3
02-08-10 17:15,254.4,12.2
02-08-10 17:30,245.8,12.2
02-08-10 17:45,302.8,12.2
02-08-10 18:00,305.6,12.2
02-08-10 18:15,302.6,11.1
02-08-10 18:30,298.8,11.1
02-08-10 18:45,293.2,11.1
02-08-10 19:00,294.6,11.1
02-08-10 19:15,300.1,10.6
02-08-10 19:30,298.3,10.6
02-08-10 19:45,301,10.6
02-08-10 20:00,296.5,10.6
02-08-10 20:15,294.3,10.6
02-08-10 20:30,293.4,10.6
02-08-10 20:45,295.3,10.6
02-08-10 21:00,295.6,10.6
02-08-10 21:15,297.4,10.6
02-08-10 21:30,293.1,10.6
02-08-10 21:45,294.6,10.6
02-08-10 22:00,296.8,10.6
02-08-10 22:15,283.3,11.1
02-08-10 22:30,285.1,11.1
02-08-10 22:45,285.3,11.1
02-08-10 23:00,282.7,11.1
02-08-10 23:15,200.3,10.6
02-08-10 23:30,199.2,10.6
02-08-10 23:45,160.6,10.6
02-09-10 0:00,158.1,10.6
02-09-10 0:15,157.6,10.6
02-09-10 0:30,153.4,10.6
02-09-10 0:45,159.2,10.6
02-09-10 1:00,158.2,10.6
02-09-10 1:15,161.6,10.6
02-09-10 1:30,149.2,10.6
02-09-10 1:45,143.9,10.6
02-09-10 2:00,146.1,10.6
02-09-10 2:15,156.1,10
02-09-10 2:30,156.2,10
02-09-10 2:45,155.6,10
02-09-10 3:00,155.2,10
02-09-10 3:15,149.5,10
02-09-10 3:30,150.6,10
02-09-10 3:45,157.3,10
02-09-10 4:00,158,10
02-09-10 4:15,160.5,9.4
02-09-10 4:30,157.1,9.4
02-09-10 4:45,161.4,9.4
02-09-10 5:00,160.1,9.4
02-09-10 5:15,163.8,8.3
02-09-10 5:30,158.7,8.3
02-09-10 5:45,159.4,8.3
02-09-10 6:00,161.5,8.3
02-09-10 6:15,162.1,8.3
02-09-10 6:30,183,8.3
02-09-10 6:45,191.8,8.3
02-09-10 7:00,180.8,8.3
02-09-10 7:15,178.6,8.3
02-09-10 7:30,167.7,8.3
02-09-10 7:45,167,8.3
02-09-10 8:00,174.3,8.3
02-09-10 8:15,254.8,8.3
02-09-10 8:30,249.9,8.3
02-09-10 8:45,250.2,8.3
02-09-10 9:00,248.2,8.3
02-09-10 9:15,252.7,9.4
02-09-10 9:30,250.5,9.4
02-09-10 9:45,249.6,9.4
02-09-10 10:00,255.6,9.4
02-09-10 10:15,252.5,10.6
02-09-10 10:30,255.5,10.6
02-09-10 10:45,256.3,10.6
02-09-10 11:00,252.1,10.6
02-09-10 11:15,249,11.1
02-09-10 11:30,257,11.1
02-09-10 11:45,248.5,11.1
02-09-10 12:00,250,11.1
02-09-10 12:15,249.2,12.2
02-09-10 12:30,254.8,12.2
02-09-10 12:45,263.2,12.2
02-09-10 13:00,257.8,12.2
02-09-10 13:15,255.4,12.2
02-09-10 13:30,256.6,12.2
02-09-10 13:45,257.6,12.2
02-09-10 14:00,257.4,12.2
02-09-10 14:15,256.7,13.3
02-09-10 14:30,262.8,13.3
02-09-10 14:45,258.8,13.3
02-09-10 15:00,259,13.3
02-09-10 15:15,255.5,12.8
02-09-10 15:30,252.8,12.8
02-09-10 15:45,253.6,12.8
02-09-10 16:00,249.3,12.8
02-09-10 16:15,252.2,12.8
02-09-10 16:30,249.8,12.8
02-09-10 16:45,253.8,12.8
02-09-10 17:00,251.2,12.8
02-09-10 17:15,255.2,12.2
02-09-10 17:30,252.5,12.2
02-09-10 17:45,296.4,12.2
02-09-10 18:00,298.4,12.2
02-09-10 18:15,298.9,10.6
02-09-10 18:30,295.4,10.6
02-09-10 18:45,300.2,10.6
02-09-10 19:00,304.7,10.6
02-09-10 19:15,302.4,10.6
02-09-10 19:30,291.6,10.6
02-09-10 19:45,294.2,10.6
02-09-10 20:00,298.6,10.6
02-09-10 20:15,301.6,10.6
02-09-10 20:30,291.8,10.6
02-09-10 20:45,290.3,10.6
02-09-10 21:00,295.8,10.6
02-09-10 21:15,294.1,10
02-09-10 21:30,289.3,10
02-09-10 21:45,293.2,10
02-09-10 22:00,284.1,10
02-09-10 22:15,273.8,8.9
02-09-10 22:30,278,8.9
02-09-10 22:45,281.2,8.9
02-09-10 23:00,285.4,8.9
02-09-10 23:15,194,8.9
02-09-10 23:30,193.3,8.9
02-09-10 23:45,159.9,8.9
02-10-10 0:00,152.9,8.9
02-10-10 0:15,158,7.8
02-10-10 0:30,152.1,7.8
02-10-10 0:45,152.3,7.8
02-10-10 1:00,156,7.8
02-10-10 1:15,158,7.2
02-10-10 1:30,144.9,7.2
02-10-10 1:45,137.9,7.2
02-10-10 2:00,141.5,7.2
02-10-10 2:15,149.5,5.6
02-10-10 2:30,156.3,5.6
02-10-10 2:45,154.9,5.6
02-10-10 3:00,152.9,5.6
02-10-10 3:15,147.1,6.1
02-10-10 3:30,145.5,6.1
02-10-10 3:45,148,6.1
02-10-10 4:00,158.4,6.1
02-10-10 4:15,157,6.1
02-10-10 4:30,157,6.1
02-10-10 4:45,156.1,6.1
02-10-10 5:00,160.7,6.1
02-10-10 5:15,160.3,7.8
02-10-10 5:30,152.4,7.8
02-10-10 5:45,151,7.8
02-10-10 6:00,145.7,7.8
02-10-10 6:15,163.9,7.8
02-10-10 6:30,178.1,7.8
02-10-10 6:45,181,7.8
02-10-10 7:00,185.2,7.8
02-10-10 7:15,177.5,6.1
02-10-10 7:30,162.6,6.1
02-10-10 7:45,169.2,6.1
02-10-10 8:00,173,6.1
02-10-10 8:15,257.6,6.1
02-10-10 8:30,258.8,6.1
02-10-10 8:45,249.1,6.1
02-10-10 9:00,248.8,6.1
02-10-10 9:15,257.9,8.9
02-10-10 9:30,247.5,8.9
02-10-10 9:45,247.9,8.9
02-10-10 10:00,255.4,8.9
